episode,env_step,episode_len,return_mean,return_sum,return_gini,iml_truth,iml_detected,iml_sanctions,iml_false_pos,iml_overturned,time_seconds,time_limit
269,540000,2000,-7.4,-37.0,0.40000000000000013,0,88,88,88,8,3768.6754150390625,True
270,542000,2000,-7.6,-38.0,0.5241379310344827,0,103,103,103,21,3783.405478954315,True
271,544000,2000,-9.3,-46.5,0.5176470588235293,0,116,116,116,23,3796.6171152591705,True
272,546000,2000,-7.9,-39.5,0.4571428571428573,0,102,102,102,23,3811.500121116638,True
273,548000,2000,-8.6,-43.0,0.3272727272727274,1,110,110,109,24,3825.892123222351,True
274,550000,2000,-8.3,-41.5,0.3090909090909091,0,97,97,97,14,3840.3100140094757,True
275,552000,2000,-7.9,-39.5,0.5523809523809524,0,94,94,94,15,3854.4701392650604,True
276,554000,2000,-7.9,-39.5,0.40000000000000013,0,101,101,101,20,3868.614324092865,True
277,556000,2000,-6.6,-33.0,0.35789473684210527,0,89,89,89,19,3881.5487911701202,True
278,558000,2000,-7.2,-36.0,0.3142857142857143,0,92,92,92,20,3895.6152279376984,True
279,560000,2000,-16.8,-84.0,0.21818181818181825,1,83,83,83,15,3909.79341006279,True
280,562000,2000,-7.3,-36.5,0.25,0,87,87,87,12,3924.0518941879272,True
281,564000,2000,-6.3,-31.5,0.4666666666666668,0,82,82,82,15,3938.3650629520416,True
282,566000,2000,-18.6,-93.0,0.21515892420537908,1,113,113,112,25,3952.310839176178,True
283,568000,2000,-6.3,-31.5,0.38181818181818183,0,97,97,97,18,3968.13134598732,True
284,570000,2000,-8.1,-40.5,0.48888888888888893,2,104,104,102,19,3982.7282881736755,True
285,572000,2000,-6.4,-32.0,0.509090909090909,0,77,77,77,11,3996.4063050746918,True
286,574000,2000,-8.5,-42.5,0.44799999999999995,0,112,112,112,21,4010.0711851119995,True
287,576000,2000,-8.1,-40.5,0.5684210526315789,0,110,110,110,19,4022.328003168106,True
288,578000,2000,-8.0,-40.0,0.43999999999999995,2,106,106,104,18,4035.7269032001495,True
