episode,env_step,episode_len,return_mean,return_sum,return_gini,iml_truth,iml_detected,iml_sanctions,iml_false_pos,iml_overturned,time_seconds,time_limit
201,404000,2000,-40.6,-203.0,0.3353535353535353,0,0,0,0,0,2721.998831987381,True
202,406000,2000,-30.6,-153.0,0.6061855670103093,0,0,0,0,0,2734.225404024124,True
203,408000,2000,-81.0,-405.0,0.40231884057971024,0,0,0,0,0,2747.6607999801636,True
204,410000,2000,-30.8,-154.0,0.5849056603773586,0,0,0,0,0,2760.994441986084,True
205,412000,2000,-30.8,-154.0,0.5698113207547171,0,0,0,0,0,2774.309355020523,True
206,414000,2000,-20.4,-102.0,0.3973856209150328,0,0,0,0,0,2787.738774061203,True
207,416000,2000,-1.0,-5.0,0.48,0,0,0,0,0,2799.967111825943,True
208,418000,2000,-30.4,-152.0,0.5864077669902914,0,0,0,0,0,2813.316836118698,True
209,420000,2000,0.4,2.0,0.8,0,0,0,0,0,2826.529331922531,True
210,422000,2000,-0.2,-1.0,0.19999999999999996,0,0,0,0,0,2839.8269848823547,True
211,424000,2000,0.0,0.0,0.0,0,0,0,0,0,2853.0375430583954,True
212,426000,2000,0.0,0.0,0.0,0,0,0,0,0,2866.1643261909485,True
213,428000,2000,0.4,2.0,0.8,0,0,0,0,0,2878.208503007889,True
214,430000,2000,0.0,0.0,0.0,0,0,0,0,0,2891.558334827423,True
215,432000,2000,0.0,0.0,0.0,0,0,0,0,0,2904.9174649715424,True
216,434000,2000,0.0,0.0,0.0,0,0,0,0,0,2918.2472088336945,True
217,436000,2000,0.4,2.0,0.2857142857142858,0,0,0,0,0,2931.5103690624237,True
218,438000,2000,0.6,3.0,0.6666666666666667,0,0,0,0,0,2943.4911680221558,True
219,440000,2000,0.4,2.0,0.40000000000000013,0,0,0,0,0,2956.870153903961,True
220,442000,2000,0.2,1.0,0.8,0,0,0,0,0,2970.5776398181915,True
221,444000,2000,1.6,8.0,0.40000000000000013,0,0,0,0,0,2984.290769100189,True
222,446000,2000,0.0,0.0,0.0,0,0,0,0,0,2997.5930948257446,True
223,448000,2000,-9.0,-45.0,0.21268292682926826,0,0,0,0,0,3009.7591240406036,True
224,450000,2000,-10.2,-51.0,0.20301507537688446,0,0,0,0,0,3023.0087530612946,True
225,452000,2000,-20.2,-101.0,0.3973154362416107,0,0,0,0,0,3036.5050098896027,True
226,454000,2000,0.2,1.0,0.8,0,0,0,0,0,3050.1374368667603,True
227,456000,2000,0.6,3.0,0.6666666666666667,0,0,0,0,0,3063.5746109485626,True
228,458000,2000,1.2,6.0,0.1333333333333333,0,0,0,0,0,3077.1713960170746,True
229,460000,2000,-10.2,-51.0,0.20301507537688446,0,0,0,0,0,3089.5396449565887,True
230,462000,2000,0.0,0.0,0.0,0,0,0,0,0,3103.2302148342133,True
231,464000,2000,-20.0,-100.0,0.4053333333333333,0,0,0,0,0,3116.7088871002197,True
232,466000,2000,0.0,0.0,0.0,0,0,0,0,0,3130.3988740444183,True
233,468000,2000,0.4,2.0,0.8,0,0,0,0,0,3144.1972761154175,True
234,470000,2000,0.0,0.0,0.0,0,0,0,0,0,3156.49671792984,True
235,472000,2000,-0.2,-1.0,0.19999999999999996,0,0,0,0,0,3170.004115819931,True
236,474000,2000,0.0,0.0,0.0,0,0,0,0,0,3183.7087428569794,True
237,476000,2000,0.0,0.0,0.0,0,0,0,0,0,3197.298367023468,True
238,478000,2000,0.0,0.0,0.0,0,0,0,0,0,3210.930423974991,True
239,480000,2000,0.0,0.0,0.0,0,0,0,0,0,3223.3662440776825,True
240,482000,2000,0.0,0.0,0.0,0,0,0,0,0,3237.112105846405,True
241,484000,2000,0.0,0.0,0.0,0,0,0,0,0,3250.8175961971283,True
242,486000,2000,0.0,0.0,0.0,0,0,0,0,0,3264.5106790065765,True
243,488000,2000,0.0,0.0,0.0,0,0,0,0,0,3278.252382993698,True
244,490000,2000,0.0,0.0,0.0,0,0,0,0,0,3291.8017342090607,True
